orden_key,supplier_key,id,item_key,date_key,qty,net_rate,base_net_amount
,,c877384eda,163,2022-12-22,6,10241.7,1706.95
PUR-ORD-2023-00865,ELECTRON0001,75707c7a65,166,2022-10-29,6,7001.34,1166.89
,,e8caa78bb5,218,2022-10-29,8,9552.24,1194.03
,,d507b3d9ea,211,2022-10-29,5,4345.15,869.03
,,24001bac70,210,2022-10-29,9,7702.38,855.82
PUR-ORD-2023-00864,ELECTRON0001,0eec61e9c6,242,2022-09-04,5,7599.25,1519.85
,,c88e9ce0e1,243,2022-09-04,9,11030.31,1225.59
,,521dc3427b,19,2022-09-04,6,8877.36,1479.56
PUR-ORD-2023-00863,ELECTRON0001,7c023431c9,218,2022-09-17,5,5970.15,1194.03
,,82adff85b1,211,2022-09-17,15,13035.45,869.03
,,e29257931b,210,2022-09-17,1,855.82,855.82
PUR-ORD-2023-00862,ELECTRON0001,c411495e54,19,2022-05-21,5,7397.8,1479.56
,,da3ebad527,212,2022-05-21,6,8190.78,1365.13
,,41a0f7b58d,166,2022-05-21,2,2333.78,1166.89
PUR-ORD-2023-00861,ELECTRON0001,ab6859f384,159,2022-07-06,7,10494.82,1499.26
,,c38db4796b,160,2022-07-06,6,9242.1,1540.35
,,aae584ac76,163,2022-07-06,9,15362.55,1706.95
,,906f393617,241,2022-07-06,3,4606.86,1535.62
PUR-ORD-2023-00860,ELECTRON0001,3122fbc1cb,47,2022-06-23,5,10507.95,2101.59
,,81b08578e4,91,2022-06-23,6,10761.18,1793.53
,,c5f0aca225,98,2022-06-23,4,7125.88,1781.47
,,f38aef5dd8,102,2022-06-23,8,13790.64,1723.83
PUR-ORD-2023-00859,INTEGRAT0001,3baa74a8a5,132,2022-07-23,10,4815.6,481.56
,,adf11a4225,228,2022-07-23,2,5735.02,2867.51
,,f0c1a72c78,2,2022-07-23,3,6433.2,2144.4
PUR-ORD-2023-00858,INTERNAT0001,7ae90f6dee,102,2022-06-02,9,15514.47,1723.83
,,11b6802e7a,159,2022-06-02,5,7496.3,1499.26
,,753ffcefe5,160,2022-06-02,6,9242.1,1540.35
,,b2e8ae38b9,163,2022-06-02,4,6827.8,1706.95
PUR-ORD-2023-00857,ELECTRON0001,13a5781f1a,91,2022-05-04,9,16141.77,1793.53
,,a32455c9b6,98,2022-05-04,3,5344.41,1781.47
,,a7b895eacb,102,2022-05-04,5,8619.15,1723.83
PUR-ORD-2023-00856,ELECTRON0001,f332edd900,2,2022-03-10,4,8577.6,2144.4
,,8f1aa87e9c,46,2022-03-10,8,15401.04,1925.13
,,873253fedb,47,2022-03-10,7,14711.13,2101.59
PUR-ORD-2023-00855,ELECTRON0001,03f63ae5bf,80,2022-02-04,12,4797.24,399.77
,,e5a56ea963,132,2022-02-04,3,1444.68,481.56
,,5e40f3e895,228,2022-02-04,9,25807.59,2867.51
PUR-ORD-2023-00854,LITWARE0001,374e25553a,8,2022-02-01,6,3212.82,535.47
,,4ec7d851a1,124,2022-02-01,4,1812.56,453.14
,,8e03984a70,72,2022-02-01,8,3375.2,421.9
PUR-ORD-2023-00853,INTEGRAT0001,3389e66149,262,2022-05-17,5,5259.85,1051.97
,,b6dae4db7b,265,2022-05-17,6,6980.94,1163.49
,,6dd1fd4832,279,2022-05-17,4,4559.48,1139.87
,,84fa524e91,35,2022-05-17,8,9053.44,1131.68
PUR-ORD-2023-00852,ANDERSON0001,7c8e9c81a2,288,2022-06-16,10,2558.6,255.86
,,860ab16a0e,227,2022-06-16,2,435.66,217.83
,,4b4757770f,39,2022-06-16,3,676.41,225.47
,,66454c0553,40,2022-06-16,9,2208.6,245.4
PUR-ORD-2023-00851,ANDERSON0001,e2f91cf1eb,157,2021-05-27,10,3391.2,339.12
,,11d304b687,4,2021-05-27,12,3471.96,289.33
,,8b470e08b8,172,2021-05-27,8,2470.72,308.84
PUR-ORD-2023-00850,INTERNAT0001,17d063022c,236,2022-01-14,15,8099.7,539.98
,,f83229bc24,237,2021-12-14,13,7868.9,605.3
,,f6c9c82327,238,2021-12-14,9,4689.27,521.03
,,edd1fcbc8b,239,2021-12-14,6,3330.42,555.07
PUR-ORD-2023-00849,INTERNAT0001,a2e857ff0a,269,2021-12-23,10,5801,580.1
,,a9dae05bbd,87,2021-12-23,2,1201.84,600.92
,,737403440d,222,2021-12-23,3,1794.75,598.25
,,f43325cc37,88,2021-12-23,9,5699.61,633.29
PUR-ORD-2023-00848,INTERNAT0001,f46fd47905,124,2020-10-14,10,4531.4,453.14
,,17ec04e0f6,72,2020-11-14,2,843.8,421.9
,,f25bf30672,80,2020-11-14,3,1199.31,399.77
,,311ca13b78,132,2020-11-14,9,4334.04,481.56
PUR-ORD-2023-00847,INTERNAT0001,26b6fa5063,91,2020-09-24,5,8967.65,1793.53
,,001c142757,98,2020-09-24,6,10688.82,1781.47
,,9b58e5f96a,102,2020-09-24,4,6895.32,1723.83
,,98093b67f4,159,2020-09-24,8,11994.08,1499.26
,,2eb99d4ee6,160,2020-09-24,7,10782.45,1540.35
PUR-ORD-2023-00846,INTERNAT0001,c1c70b3baa,72,2020-07-16,5,2109.5,421.9
,,60a474dcec,80,2020-07-16,6,2398.62,399.77
,,614604cdac,132,2020-07-16,4,1926.24,481.56
,,5efae129b1,228,2020-07-16,8,22940.08,2867.51
PUR-ORD-2023-00845,INTERNAT0001,5fe6388d84,242,2021-06-14,10,15198.5,1519.85
,,f712718cf2,243,2020-06-14,2,2451.18,1225.59
,,393a2190df,19,2020-06-14,3,4438.68,1479.56
PUR-ORD-2023-00844,INTERNAT0001,afdec3cee2,159,2021-06-21,6,8995.56,1499.26
,,96bdf9073c,160,2021-06-21,4,6161.4,1540.35
,,3611a8745b,163,2021-06-21,8,13655.6,1706.95
PUR-ORD-2023-00843,INTERNAT0001,ef4a75dbe7,47,2021-05-05,6,12609.54,2101.59
,,3789bd036b,91,2021-05-05,4,7174.12,1793.53
,,3e7e95593c,98,2021-05-05,8,14251.76,1781.47
PUR-ORD-2023-00842,INTERNAT0001,83fb1f86d6,160,2021-04-12,3,4621.05,1540.35
,,0cd80043b5,163,2021-04-12,9,15362.55,1706.95
,,2f18953d05,241,2021-04-12,5,7678.1,1535.62
PUR-ORD-2023-00841,INTERNAT0001,085836d353,19,2021-03-08,5,7397.8,1479.56
,,b50fa1e6b3,212,2021-03-08,6,8190.78,1365.13
,,fc9370c7ec,166,2021-03-08,4,4667.56,1166.89
PUR-ORD-2023-00840,INTERNAT0001,c3881e3f71,102,2021-02-07,5,8619.15,1723.83
,,a34a1290cc,159,2021-02-07,6,8995.56,1499.26
,,0a004961cd,160,2021-02-07,4,6161.4,1540.35
,,a2a868372b,163,2021-02-07,8,13655.6,1706.95
,,9654534404,241,2021-02-07,7,10749.34,1535.62
PUR-ORD-2023-00839,PROSE0001,8f87505169,46,2021-12-10,9,17326.17,1925.13
,,c186342382,47,2021-12-10,5,10507.95,2101.59
,,d9323eb87a,91,2021-12-10,1,1793.53,1793.53
PUR-ORD-2023-00838,PROSE0001,d192b957b5,120,2021-11-18,10,7376.8,737.68
,,8c136da2e7,136,2021-11-18,8,5215.36,651.92
,,079ee65add,27,2021-11-18,3,1720.23,573.41
PUR-ORD-2023-00837,PROSE0001,d2aae0c735,210,2021-09-20,5,4279.1,855.82
,,856cb09a4d,54,2021-09-20,13,11888.76,914.52
,,b34f18920c,214,2021-09-20,12,10387.08,865.59
PUR-ORD-2023-00836,PROSE0001,b74398b3a5,123,2019-11-02,2,5256.12,2628.06
,,6ac97ae0a8,74,2019-11-02,4,2271.24,567.81
,,a92e3af937,211,2019-11-02,3,2607.09,869.03
PUR-ORD-2023-00835,PROSE0001,4177d53ccd,119,2021-11-13,6,4009.44,668.24
,,bba44bc835,120,2021-11-13,4,2950.72,737.68
,,7bd77b1351,136,2021-11-13,8,5215.36,651.92
,,22263f46db,27,2021-11-13,7,4013.87,573.41
PUR-ORD-2023-00834,ADATUM0001,98ef47d9cf,136,2019-10-02,6,3911.52,651.92
,,fb727ce71a,110,2019-10-02,3,8356.65,2785.55
PUR-ORD-2023-00833,ELECTRON0002,72e3a6959b,3,2019-09-02,9,5161.59,573.51
,,3eb26306de,270,2019-09-02,6,3309.72,551.62
,,697fad68f7,191,2019-09-02,4,1923.56,480.89
,,e8b26e5f81,242,2019-09-02,3,4559.55,1519.85
PUR-ORD-2023-00832,ILLINOIS0001,259d56cf18,223,2019-08-06,4,2576.76,644.19
,,39a0e5ed33,103,2019-08-06,6,3981.24,663.54
,,581586af26,123,2019-08-06,3,7884.18,2628.06
PUR-ORD-2023-00831,PROSE0001,2574a57bee,211,2021-10-06,9,7821.27,869.03
,,0d057dd1cd,210,2021-10-06,5,4279.1,855.82
,,65db925be9,54,2021-10-06,6,5487.12,914.52
PUR-ORD-2023-00830,BUSINESS0001,f532d50ac0,150,2019-07-05,4,895.68,223.92
,,3bac7cbc54,57,2019-07-05,10,580.1,58.01
,,98be3a9020,239,2019-07-05,3,1665.21,555.07
PUR-ORD-2023-00829,ELECTRON0002,c40b9d0862,142,2019-06-05,4,9933.52,2483.38
,,23ffa8290d,216,2019-06-05,2,1485.88,742.94
,,951175ae92,247,2019-06-05,3,723.45,241.15
PUR-ORD-2023-00828,BUSINESS0001,102a77fde2,9,2019-05-06,5,3693.55,738.71
,,d25e23794d,242,2019-05-06,2,3039.7,1519.85
,,ef9c89562e,2,2019-05-06,4,8577.6,2144.4
,,2d5a84d527,74,2019-05-06,3,1703.43,567.81
PUR-ORD-2023-00827,PROSE0001,28811ac61e,136,2021-10-11,9,5867.28,651.92
,,02d7b1e43b,27,2021-09-11,5,2867.05,573.41
,,930a73e01b,73,2021-09-11,6,4284.9,714.15
PUR-ORD-2023-00826,BUSINESS0001,62557efcc0,237,2019-04-06,6,3631.8,605.3
,,7cccd9aaac,3,2019-04-06,5,2867.55,573.51
,,2e31703c9f,207,2019-04-06,2,5010.08,2505.04
PUR-ORD-2023-00825,ANDERSON0001,64cdcca655,41,2019-03-06,7,1621.06,231.58
,,571551a097,140,2019-03-06,4,959.8,239.95
PUR-ORD-2023-00824,ANDERSON0001,5d1f6e96bf,185,2023-02-01,5,3441.75,688.35
,,5df46406ca,189,2023-02-09,4,2328.08,582.02
,,186c3e8e40,274,2023-02-09,3,1094.37,364.79
PUR-ORD-2023-00823,PROSE0001,65c07a5623,9,2021-10-19,10,7387.1,738.71
,,161cf1d38d,119,2021-10-19,2,1336.48,668.24
,,2579d36322,120,2021-10-19,3,2213.04,737.68
PUR-ORD-2023-00822,PROSE0001,ed1e7769c3,211,2021-09-03,10,8690.3,869.03
,,b7cf1f568a,210,2021-09-03,2,1711.64,855.82
,,25cc4b3a47,54,2021-09-03,3,2743.56,914.52
PUR-ORD-2023-00821,PROSE0001,abcfdf82ec,166,2021-07-04,5,5834.45,1166.89
,,c1a8859242,218,2021-07-04,6,7164.18,1194.03
,,e29ddd0c20,211,2021-07-04,4,3476.12,869.03
PUR-ORD-2023-00820,PROSE0001,ee6292284b,243,2021-06-16,5,6127.95,1225.59
,,ed7ff11482,19,2021-06-16,6,8877.36,1479.56
,,c4d84df1cf,212,2021-06-16,4,5460.52,1365.13
PUR-ORD-2023-00819,PROSE0001,3f96465133,163,2021-05-17,5,0,0
,,d366abfe60,241,2021-05-17,6,0,0
,,4909a91412,242,2021-05-17,4,0,0
PUR-ORD-2023-00818,PROSE0001,f60fada5a7,102,2021-03-07,1,0,0
,,9a8da86bc6,159,2021-03-07,1,0,0
,,f41438ddff,160,2021-03-07,1,0,0
PUR-ORD-2023-00817,PROSE0001,6b59fc38df,47,2021-02-04,6,12609.54,2101.59
,,3b76752067,91,2021-02-04,15,26902.95,1793.53
,,5d102ca8d5,98,2021-02-04,8,14251.76,1781.47
PUR-ORD-2023-00816,ADATUM0001,e74e6c413b,283,2021-10-05,10,6478.3,647.83
,,67ac78c2da,277,2021-11-05,2,1113.6,556.8
,,3de9b11892,21,2021-11-05,3,1829.67,609.89
,,2c45efbf43,128,2021-11-05,9,5854.32,650.48
PUR-ORD-2023-00815,ADATUM0001,59be973f12,195,2021-09-11,3,2508.09,836.03
,,4239d55179,67,2021-09-11,9,6380.19,708.91
,,765aaf6ef2,18,2021-09-11,5,3020.2,604.04
PUR-ORD-2023-00814,ADATUM0001,a90ed038a7,38,2021-07-17,4,4078.04,1019.51
,,df0102f75e,276,2021-07-17,8,6940.16,867.52
,,dcf20e74d9,196,2021-07-17,7,5753.37,821.91
PUR-ORD-2023-00813,ADATUM0001,d37e53d84c,35,2021-06-17,5,5658.4,1131.68
,,d1ed761450,36,2021-06-17,9,8216.82,912.98
,,1aa97d93f1,37,2021-06-17,6,6411.96,1068.66
PUR-ORD-2023-00812,ADATUM0001,dcc2654820,262,2021-04-12,4,0,0
,,872398d983,265,2021-04-12,8,0,0
,,bdc5af6f74,279,2021-04-12,7,0,0
PUR-ORD-2023-00811,ADATUM0001,fbc92cb139,96,2021-03-03,4,410.48,102.62
,,fd3be1d483,261,2021-03-03,8,10642.08,1330.26
,,1c25a014f2,262,2021-03-03,7,7363.79,1051.97
PUR-ORD-2023-00810,ADATUM0001,bbd614bcb5,152,2021-02-01,10,2274.8,227.48
,,8981dcdbad,56,2021-02-01,15,228.45,15.23
,,8d51ea979e,57,2021-02-01,1,58.01,58.01
PUR-ORD-2023-00809,ANDERSON0001,11b0d2dbae,147,2020-09-11,10,2406.2,240.62
,,2184e7a7a5,148,2020-09-11,11,2339.59,212.69
,,ef47f95793,149,2020-09-11,5,1071.8,214.36
PUR-ORD-2023-00808,ANDERSON0001,c662059c1b,149,2020-07-24,14,3001.04,214.36
,,c166bdb594,150,2020-06-24,4,895.68,223.92
,,0aef53b0e9,151,2020-06-24,3,621.24,207.08
PUR-ORD-2023-00807,ANDERSON0001,af79b30d56,147,2020-03-12,12,2887.44,240.62
,,4f655273af,148,2020-03-12,6,1276.14,212.69
,,ee4f7acec7,149,2020-03-12,10,2143.6,214.36
PUR-ORD-2023-00806,ANDERSON0001,b30a01e0a2,190,2020-02-04,4,2657.16,664.29
,,c2db9616f7,62,2020-02-04,8,5009.76,626.22
,,3baf0a8d13,189,2020-02-04,7,4074.14,582.02
PUR-ORD-2023-00805,INTERNAT0001,2f5b31c932,238,2020-12-24,15,7815.45,521.03
,,f4b1832281,239,2020-12-24,4,2220.28,555.07
,,75d47b6b51,190,2020-12-24,2,1328.58,664.29
PUR-ORD-2023-00804,INTERNAT0001,761f60787f,188,2020-11-11,15,6433.35,428.89
,,173ee3ec20,137,2020-11-11,2,665.04,332.52
,,5502e1e26b,32,2020-11-11,8,3044.4,380.55
PUR-ORD-2023-00803,PROSE0001,51fbc076b3,193,2020-10-21,15,7562.1,504.14
,,3b85029b13,271,2020-10-21,4,1660,415
,,1ccf819a28,274,2020-10-21,11,4012.69,364.79
PUR-ORD-2023-00802,ELECTRON0001,7448616247,238,2020-06-13,15,7815.45,521.03
,,cc32633759,239,2020-06-13,12,6660.84,555.07
,,0099a5d854,190,2020-06-13,14,9300.06,664.29
PUR-ORD-2023-00801,ILLINOIS0001,a970761a9b,88,2020-03-19,15,9499.35,633.29
,,c1a783e64b,89,2020-03-19,8,4736.96,592.12
,,84985521000,236,2020-03-19,11,5939.78,539.98
PUR-ORD-2023-00800,BUSINESS0001,994e6d5d9d,87,2020-02-29,10,6009.2,600.92
,,04811fbba1,222,2020-02-29,14,8375.5,598.25
,,71b221b31e,88,2020-02-29,5,3166.45,633.29
PUR-ORD-2023-00799,INTEGRAT0001,b8bf7e1291,90,2020-02-07,4,2377.84,594.46
,,d8ee5c66b6,220,2020-02-07,8,5332.72,666.59
,,32fbbb624d,221,2020-02-07,7,3745.21,535.03
PUR-ORD-2023-00798,INTEGRAT0001,d9046f4e7f,103,2019-12-08,10,6635.4,663.54
,,cfe3a1cf66,3,2019-12-08,12,6882.12,573.51
,,17fcab988e,174,2019-12-08,9,6441.48,715.72
PUR-ORD-2023-00797,LITWARE0001,b919f4f12d,19,2019-11-02,9,13316.04,1479.56
,,3e7a07178a,212,2019-11-02,5,6825.65,1365.13
,,b4d52633d4,166,2019-11-02,6,7001.34,1166.89
PUR-ORD-2023-00796,INTEGRAT0001,b04502d70d,120,2019-10-12,9,6639.12,737.68
,,3b39c89c66,136,2019-10-12,5,3259.6,651.92
,,3e222f8f9d,27,2019-10-12,6,3440.46,573.41
PUR-ORD-2023-00795,BUSINESS0001,1547bff9a3,214,2019-09-05,9,7790.31,865.59
,,8eb84dc31d,9,2019-09-05,5,3693.55,738.71
,,707d1fbaf6,119,2019-09-05,6,4009.44,668.24
PUR-ORD-2023-00794,BUSINESS0001,eb86835a30,211,2019-08-08,4,3476.12,869.03
,,78daf9beac,210,2019-08-08,8,6846.56,855.82
,,6a38b8d398,54,2019-08-08,7,6401.64,914.52
PUR-ORD-2023-00793,ANDERSON0001,1f368db585,243,2019-07-18,6,7353.54,1225.59
,,fc3b12703d,19,2019-07-18,5,7397.8,1479.56
,,98709c8fd6,212,2019-07-18,7,9555.91,1365.13
PUR-ORD-2023-00792,ILLINOIS0001,0c8c398331,54,2019-06-20,2,1829.04,914.52
,,bd33f319a9,214,2019-06-20,3,2596.77,865.59
,,770e1ed3a9,9,2019-06-20,9,6648.39,738.71
PUR-ORD-2023-00791,INTERNAT0001,5da65afe8f,218,2019-06-12,6,7164.18,1194.03
,,d0118322b7,211,2019-06-12,4,3476.12,869.03
,,55417235b1,210,2019-06-12,8,6846.56,855.82
PUR-ORD-2023-00790,PROSE0001,13ea8d37dd,166,2019-04-07,3,3500.67,1166.89
,,3a80bdaafa,218,2019-04-07,9,10746.27,1194.03
,,e1a8372a6c,211,2019-04-07,5,0,0
PUR-ORD-2023-00789,ADATUM0001,3ee46ba614,243,2019-03-04,3,3676.77,1225.59
,,3422d9d1fe,19,2019-03-04,9,13316.04,1479.56
,,9dca557c55,212,2019-03-04,5,6825.65,1365.13
PUR-ORD-2023-00788,ILLINOIS0001,3b7e744054,238,2019-02-02,9,4689.27,521.03
,,3454a41567,239,2019-02-02,5,2775.35,555.07
,,7fa33104dd,190,2019-02-02,6,3985.74,664.29
PUR-ORD-2023-00787,ADATUM0001,11e19c4626,46,2023-12-28,7,13475.91,1925.13
,,c5b1c229e8,91,2022-12-08,7,12554.71,1793.53
,,5162bd85e6,214,2022-12-08,10,8655.9,865.59
,,08022e2825,207,2022-12-08,6,15030.24,2505.04
PUR-ORD-2023-00786,BUSINESS0001,6f7a629092,89,2020-08-10,3,1776.36,592.12
,,df4e8e33b5,236,2020-08-10,9,4859.82,539.98
,,3e74e4fdac,237,2020-08-10,5,3026.5,605.3
PUR-ORD-2023-00785,INTERNAT0001,1c1b55699e,269,2020-12-11,6,3480.6,580.1
,,54a3333075,87,2020-12-11,4,2403.68,600.92
,,c5114b1514,222,2020-12-11,8,4786,598.25
,,3489616323,88,2020-12-11,7,4433.03,633.29
PUR-ORD-2023-00784,ILLINOIS0001,dd4c314d56,90,2019-09-14,5,2972.3,594.46
,,fd688b0e2b,220,2019-09-14,6,3999.54,666.59
,,fd751178e3,221,2019-09-14,4,2140.12,535.03
PUR-ORD-2023-00783,BUSINESS0001,0701028fd5,228,2022-12-12,7,20072.57,2867.51
,,137555a4fe,80,2022-12-12,10,3997.7,399.77
,,d6d154a703,2,2022-12-12,7,15010.8,2144.4
PUR-ORD-2023-00782,INTERNAT0001,6ca3898b7f,174,2019-02-20,9,6441.48,715.72
,,baa66b9c0c,175,2019-02-20,10,6820.9,682.09
,,cbcc158b1c,270,2019-02-20,2,1103.24,551.62
,,83290f34db,223,2019-02-20,3,1932.57,644.19
PUR-ORD-2023-00781,INTERNAT0001,b3c8215721,216,2019-01-23,4,2971.76,742.94
,,7cbf7206df,6,2019-01-23,8,5618.8,702.35
,,d484b844bb,108,2019-01-23,7,5272.26,753.18
PUR-ORD-2023-00780,ANDERSON0001,113c753581,108,2022-12-09,10,7531.8,753.18
,,c8e9de76d1,245,2022-12-09,8,9896.32,1237.04
,,6701b0b687,73,2022-12-09,12,8569.8,714.15
PUR-ORD-2023-00779,ELECTRON0002,2df6320b17,227,2022-12-08,15,3267.45,217.83
,,c2f719ab88,172,2022-12-08,15,4632.6,308.84
,,78ea67bbdb,31,2022-12-08,13,5008.12,385.24
,,2fac5a2fa3,190,2022-12-08,10,6642.9,664.29
,,b2476053aa,87,2022-12-08,10,6009.2,600.92
PUR-ORD-2023-00778,ADATUM0001,b4b8d15608,279,2022-12-06,10,11398.7,1139.87
,,4db92722bc,56,2022-12-06,20,304.6,15.23
,,d7d72e9c12,145,2022-12-06,10,2581,258.1
PUR-ORD-2023-00777,ANDERSON0001,6555f4004e,15,2022-12-05,15,9023.4,601.56
,,e3c6c6141e,128,2022-12-05,12,7805.76,650.48
,,b748294dee,67,2022-12-05,15,10633.65,708.91
,,0ddce5e79f,38,2022-12-05,10,10195.1,1019.51
PUR-ORD-2023-00776,INTERNAT0001,04cc7d17d4,100,2022-12-01,15,1188.15,79.21
,,8b58ff9725,256,2022-12-01,15,302.1,20.14
,,4ad8c8f3c0,7,2022-12-01,15,9036,602.4
,,6d28f74783,121,2022-12-01,13,7841.86,603.22
PUR-ORD-2023-00775,ELECTRON0002,ecf0f4bef4,174,2022-11-30,12,8588.64,715.72
,,74f8008b36,175,2022-11-30,15,10231.35,682.09
,,9e0985cdef,89,2022-11-30,12,7105.44,592.12
,,9af25a429b,63,2022-11-30,12,5508,459
,,1293f08253,168,2022-11-30,15,516,34.4
,,54e24638f5,94,2022-11-30,15,189.45,12.63
PUR-ORD-2023-00774,PROSE0001,a88af752b1,207,2022-11-28,7,17535.28,2505.04
,,eed98edddb,136,2022-11-28,12,7823.04,651.92
,,066b38bb70,184,2022-11-28,10,7069.9,706.99
,,70a1374139,4,2022-11-28,10,21286.7,2128.67
PUR-ORD-2023-00773,ADATUM0001,272bbdc069,131,2022-11-25,14,3135.86,223.99
,,c6d1df9eb0,235,2022-11-25,20,598.8,29.94
,,dd9bb6c429,168,2022-11-25,20,688,34.4
,,61cd3af689,276,2022-11-25,15,13012.8,867.52
,,26584905be,105,2022-11-25,6,13878.42,2313.07
PUR-ORD-2023-00772,SUPERSAL0001,85d0bd317e,30,2022-11-23,13,5883.02,452.54
,,c54d959ecd,26,2022-11-23,15,2367.15,157.81
,,7b0d5862f0,22,2022-11-23,15,924.45,61.63
PUR-ORD-2023-00771,TREYRE0001,5a9cb0b7a8,35,2022-11-21,10,11316.8,1131.68
,,d67af737eb,36,2022-11-21,10,9129.8,912.98
,,3c6b4ab324,116,2022-11-21,15,8480.85,565.39
,,64a41aad48,13,2022-11-21,15,9279.45,618.63
,,59603630b2,29,2022-11-21,15,8575.5,571.7
PUR-ORD-2023-00770,LITWARE0001,f93092c704,217,2022-11-18,9,3055.95,339.55
,,e4d79c57cc,287,2022-11-18,15,3858.45,257.23
,,7e73768719,227,2022-11-18,14,3049.62,217.83
,,920b1dc341,261,2022-11-18,10,13302.6,1330.26
,,4876b7878a,265,2022-11-18,10,11634.9,1163.49
PUR-ORD-2023-00769,INTEGRAT0001,9e09f4fa5c,174,2022-02-22,4,2862.88,715.72
,,8d6bf5cff1,175,2022-02-22,8,5456.72,682.09
,,cadf84ab64,270,2022-02-22,7,3861.34,551.62
PUR-ORD-2023-00768,ELECTRON0001,3d5ca9f4fe,114,2022-01-24,9,5223.78,580.42
,,17f0c799ef,103,2022-01-24,5,3317.7,663.54
,,261d12cb46,3,2022-01-24,6,3441.06,573.51
PUR-ORD-2023-00767,ANDERSON0001,fbf9832a97,62,2022-11-17,12,7514.64,626.22
,,2abbad2956,193,2022-11-17,15,7562.1,504.14
,,d463f9b656,271,2022-11-17,10,4150,415
,,c824d0ff7a,84,2022-11-17,10,3323.8,332.38
PUR-ORD-2023-00766,INTEGRAT0001,996621691c,185,2022-05-27,10,6883.5,688.35
,,8b31ed3667,281,2022-05-27,2,1392.28,696.14
,,17b46fab9b,216,2022-05-27,3,2228.82,742.94
PUR-ORD-2023-00765,PROSE0001,6a6cdb2e5f,245,2022-08-21,2,2474.08,1237.04
,,dbf12c577b,161,2022-08-21,3,4031.52,1343.84
,,24712c305d,184,2022-08-21,9,6362.91,706.99
PUR-ORD-2023-00764,ELECTRON0001,4ca185f857,245,2022-07-22,2,2474.08,1237.04
,,1e55c35fc1,161,2022-07-22,3,4031.52,1343.84
,,7bcaf582c1,184,2022-07-22,9,6362.91,706.99
PUR-ORD-2023-00763,INTERNAT0001,b4f212c1e4,221,2022-11-15,13,6955.39,535.03
,,175dce44d9,236,2022-11-15,15,8099.7,539.98
,,2a1f603068,88,2022-11-15,10,6332.9,633.29
PUR-ORD-2023-00762,ELECTRON0001,a9bf849c92,245,2022-12-24,3,3711.12,1237.04
,,b4350df4d5,161,2022-01-23,9,12094.56,1343.84
,,3b69e24bdd,184,2022-01-23,5,3534.95,706.99
PUR-ORD-2023-00761,ANDERSON0001,d8ea967106,4,2022-12-22,4,8514.68,2128.67
,,c624d894bc,5,2022-12-22,8,13922.48,1740.31
,,884d055784,11,2022-12-22,7,11215.47,1602.21
PUR-ORD-2023-00760,INTEGRAT0001,ba7ac1c9aa,200,2022-11-14,8,3695.36,461.92
,,2a181260f8,133,2022-11-14,4,16235.96,4058.99
,,4958dc8028,161,2022-11-14,8,10750.72,1343.84
,,71dc5ab8a3,3,2022-11-14,10,5735.1,573.51
PUR-ORD-2023-00759,INTERNAT0001,c00f708b2a,123,2022-12-02,4,10512.24,2628.06
,,373ea521ad,142,2022-12-02,8,19867.04,2483.38
,,b0251cd010,105,2022-12-02,7,16191.49,2313.07
PUR-ORD-2023-00758,PROSE0001,903557c201,133,2022-10-07,5,20294.95,4058.99
,,e6babf3cfa,207,2022-10-07,6,15030.24,2505.04
,,acea118e4b,110,2022-10-07,4,11142.2,2785.55
PUR-ORD-2023-00757,INTEGRAT0001,1592efbaea,9,2022-11-11,10,7387.1,738.71
,,f80c641699,211,2022-11-11,13,11297.39,869.03
,,58414620b3,72,2022-11-11,15,6328.5,421.9
,,a60a9e9825,2,2022-11-11,4,8577.6,2144.4
PUR-ORD-2023-00756,ELECTRON0001,a96bfd4dce,108,2022-11-10,12,9038.16,753.18
,,c321512f2a,182,2022-11-10,10,7990.5,799.05
,,92d1124f21,142,2022-11-10,6,14900.28,2483.38
,,488eab0cca,27,2022-11-10,9,5160.69,573.41
PUR-ORD-2023-00755,BUSINESS0001,5f16d256af,57,2022-11-08,20,1160.2,58.01
,,2cbe06079e,172,2022-11-08,14,4323.76,308.84
,,10f6141643,188,2022-11-08,10,4288.9,428.89
,,5d678b91b4,87,2022-11-08,12,7211.04,600.92
,,3c9e93bee4,220,2022-11-08,10,6665.9,666.59
PUR-ORD-2023-00754,ANDERSON0001,19a8582a1b,21,2022-11-04,10,6098.9,609.89
,,6772ad3766,195,2022-11-04,8,6688.24,836.03
,,a360a1ac30,67,2022-11-04,10,7089.1,708.91
,,8e52fd2641,36,2022-11-04,10,9129.8,912.98
PUR-ORD-2023-00753,BUSINESS0001,7ef8e04bef,200,2021-09-18,6,2771.52,461.92
,,4c7d56ef4d,106,2022-09-22,4,2180.76,545.19
,,4e84af3dca,133,2022-09-22,8,32471.92,4058.99
PUR-ORD-2023-00752,INTERNAT0001,7bf0777a8b,17,2022-11-02,14,8335.88,595.42
,,57df77df34,13,2022-11-02,15,9279.45,618.63
,,fc6b495d07,121,2022-11-02,10,6032.2,603.22
PUR-ORD-2023-00751,ILLINOIS0001,5c1f917073,71,2021-08-19,3,1527.96,509.32
,,4f118b237f,199,2021-08-19,9,4760.55,528.95
,,6590a4b413,76,2021-08-19,5,2499.8,499.96
PUR-ORD-2023-00750,ILLINOIS0001,b37517a9c8,258,2022-10-31,15,758.85,50.59
,,d7fd8690fc,264,2022-10-31,15,1116.15,74.41
